suburb,postalCode,year,bed,mean,median,count,SydneyRegion
Gymea Bay,2227.0,2019,2.0,975000.0,975000.0,1,Sutherland Shire
Gymea Bay,2227.0,2019,3.0,1045675.0,925000.0,12,Sutherland Shire
Gymea Bay,2227.0,2019,4.0,1189750.0,1183500.0,6,Sutherland Shire
Gymea Bay,2227.0,2019,5.0,1289166.67,1275000.0,6,Sutherland Shire
Gymea Bay,2227.0,2019,6.0,1905000.0,1905000.0,1,Sutherland Shire
Gymea Bay,2227.0,2021,0.0,1350000.0,1350000.0,1,Sutherland Shire
Gymea Bay,2227.0,2021,3.0,1430000.0,1430000.0,2,Sutherland Shire
Gymea Bay,2227.0,2021,4.0,2050000.0,2050000.0,5,Sutherland Shire
Gymea Bay,2227.0,2021,5.0,3432500.0,3432500.0,2,Sutherland Shire
Gymea Bay,2227.0,2021,6.0,2690000.0,2690000.0,1,Sutherland Shire
Haberfield,2045.0,2005,3.0,658000.0,658000.0,1,Inner West
Haberfield,2045.0,2008,2.0,681500.0,628000.0,4,Inner West
Haberfield,2045.0,2008,3.0,1046818.18,940000.0,11,Inner West
Haberfield,2045.0,2008,4.0,1666722.22,1560000.0,9,Inner West
Haberfield,2045.0,2008,5.0,1425000.0,1425000.0,2,Inner West
Haberfield,2045.0,2009,2.0,590333.33,580000.0,3,Inner West
Haberfield,2045.0,2009,3.0,1113821.43,1003000.0,14,Inner West
Haberfield,2045.0,2009,4.0,1756222.22,1450000.0,9,Inner West
Haberfield,2045.0,2010,1.0,915000.0,915000.0,1,Inner West
Haberfield,2045.0,2010,2.0,787125.0,730000.0,8,Inner West
Haberfield,2045.0,2010,3.0,1171666.67,1192500.0,18,Inner West
Haberfield,2045.0,2010,4.0,1560694.44,1606250.0,18,Inner West
Haberfield,2045.0,2010,5.0,1760000.0,1900000.0,3,Inner West
Haberfield,2045.0,2010,6.0,1500000.0,1500000.0,2,Inner West
Haberfield,2045.0,2011,2.0,935642.86,800000.0,7,Inner West
Haberfield,2045.0,2011,3.0,1123976.19,1067500.0,21,Inner West
Haberfield,2045.0,2011,4.0,1642521.74,1560000.0,23,Inner West
Haberfield,2045.0,2011,5.0,1795000.0,1795000.0,1,Inner West
Haberfield,2045.0,2012,2.0,925611.11,795000.0,9,Inner West
Haberfield,2045.0,2012,3.0,1137307.69,1041000.0,13,Inner West
Haberfield,2045.0,2012,4.0,1962535.71,2075000.0,14,Inner West
Haberfield,2045.0,2012,5.0,1916666.67,1435000.0,3,Inner West
Haberfield,2045.0,2013,2.0,942750.0,957500.0,8,Inner West
Haberfield,2045.0,2013,3.0,1228089.32,1150000.0,28,Inner West
Haberfield,2045.0,2013,4.0,1779705.88,1800000.0,17,Inner West
Haberfield,2045.0,2013,5.0,1948750.0,1965000.0,4,Inner West
Haberfield,2045.0,2014,2.0,1000875.0,1055000.0,8,Inner West
Haberfield,2045.0,2014,3.0,1453844.83,1350000.0,29,Inner West
Haberfield,2045.0,2014,4.0,1883576.92,1805000.0,26,Inner West
Haberfield,2045.0,2014,5.0,2340000.0,2615000.0,7,Inner West
Haberfield,2045.0,2015,2.0,1254750.0,1292500.0,8,Inner West
Haberfield,2045.0,2015,3.0,1726739.13,1600000.0,23,Inner West
Haberfield,2045.0,2015,4.0,2194333.33,2105000.0,33,Inner West
Haberfield,2045.0,2015,5.0,2795250.0,2575000.0,8,Inner West
Haberfield,2045.0,2015,6.0,3800000.0,3800000.0,1,Inner West
Haberfield,2045.0,2016,2.0,1381375.0,1400000.0,4,Inner West
Haberfield,2045.0,2016,3.0,1801034.38,1732500.0,16,Inner West
Haberfield,2045.0,2016,4.0,2363500.0,2450000.0,22,Inner West
Haberfield,2045.0,2016,5.0,2652000.0,2485000.0,3,Inner West
Haberfield,2045.0,2017,2.0,1400000.0,1387500.0,8,Inner West
Haberfield,2045.0,2017,3.0,1960000.0,1900000.0,17,Inner West
Haberfield,2045.0,2017,4.0,2629361.11,2476000.0,18,Inner West
Haberfield,2045.0,2017,5.0,2869000.0,2520000.0,7,Inner West
Haberfield,2045.0,2018,2.0,1226000.0,1260500.0,4,Inner West
Haberfield,2045.0,2018,3.0,1671400.0,1567500.0,20,Inner West
Haberfield,2045.0,2018,4.0,2458437.5,2377500.0,16,Inner West
Haberfield,2045.0,2018,5.0,2490000.0,2125000.0,4,Inner West
Haberfield,2045.0,2018,6.0,2050000.0,2050000.0,1,Inner West
Haberfield,2045.0,2019,3.0,1210000.0,1280000.0,3,Inner West
Haberfield,2045.0,2019,4.0,1938500.0,1938500.0,2,Inner West
Haberfield,2045.0,2019,5.0,1650000.0,1650000.0,1,Inner West
Haberfield,2045.0,2020,3.0,1626500.0,1626500.0,2,Inner West
Haberfield,2045.0,2020,4.0,1900000.0,1900000.0,1,Inner West
Haberfield,2045.0,2020,5.0,1851000.0,1851000.0,1,Inner West
Haberfield,2045.0,2021,2.0,2000000.0,2000000.0,1,Inner West
Haberfield,2045.0,2021,3.0,2113750.0,2122500.0,4,Inner West
Haberfield,2045.0,2021,4.0,3930250.0,3095000.0,4,Inner West
Haberfield,2045.0,2021,5.0,4550000.0,4550000.0,1,Inner West
Hammondville,2170.0,2015,3.0,721000.0,721000.0,1,Western Suburbs
Hammondville,2170.0,2016,2.0,535000.0,535000.0,2,Western Suburbs
Hammondville,2170.0,2016,3.0,697600.0,674000.0,5,Western Suburbs
Hammondville,2170.0,2016,4.0,890000.0,905000.0,6,Western Suburbs
Hammondville,2170.0,2016,5.0,920000.0,920000.0,1,Western Suburbs
Hammondville,2170.0,2017,2.0,525250.0,522500.0,4,Western Suburbs
Hammondville,2170.0,2017,3.0,734000.0,773000.0,9,Western Suburbs
Hammondville,2170.0,2017,4.0,896666.67,880000.0,3,Western Suburbs
Hammondville,2170.0,2017,5.0,971250.0,877500.0,4,Western Suburbs
Hammondville,2170.0,2018,2.0,577000.0,590000.0,5,Western Suburbs
Hammondville,2170.0,2018,3.0,751690.62,757500.0,16,Western Suburbs
Hammondville,2170.0,2018,4.0,867000.0,836000.0,3,Western Suburbs
Hammondville,2170.0,2018,5.0,740000.0,740000.0,2,Western Suburbs
Hammondville,2170.0,2019,3.0,678000.0,665000.0,5,Western Suburbs
Hammondville,2170.0,2019,4.0,980000.0,980000.0,1,Western Suburbs
Hammondville,2170.0,2021,4.0,1077500.0,1077500.0,2,Western Suburbs
Hammondville,2170.0,2021,5.0,1235000.0,1235000.0,1,Western Suburbs
Hammondville,2170.0,2021,6.0,2365000.0,2365000.0,1,Western Suburbs
Harris Park,2150.0,2008,2.0,435000.0,435000.0,2,Western Suburbs
Harris Park,2150.0,2008,3.0,475000.0,475000.0,1,Western Suburbs
Harris Park,2150.0,2008,5.0,717000.0,717000.0,1,Western Suburbs
Harris Park,2150.0,2009,2.0,354500.0,368500.0,3,Western Suburbs
Harris Park,2150.0,2009,3.0,452750.0,452750.0,2,Western Suburbs
Harris Park,2150.0,2009,4.0,552500.0,552500.0,2,Western Suburbs
Harris Park,2150.0,2009,5.0,505000.0,505000.0,1,Western Suburbs
Harris Park,2150.0,2010,2.0,338000.0,338000.0,1,Western Suburbs
Harris Park,2150.0,2010,3.0,590500.0,590500.0,2,Western Suburbs
Harris Park,2150.0,2010,5.0,600000.0,600000.0,1,Western Suburbs
Harris Park,2150.0,2011,2.0,283500.0,283500.0,1,Western Suburbs
Harris Park,2150.0,2011,3.0,496166.67,435000.0,6,Western Suburbs
Harris Park,2150.0,2011,4.0,690000.0,690000.0,1,Western Suburbs
Harris Park,2150.0,2011,5.0,588000.0,588000.0,1,Western Suburbs
Harris Park,2150.0,2012,0.0,378000.0,378000.0,1,Western Suburbs
Harris Park,2150.0,2012,2.0,515000.0,515000.0,1,Western Suburbs
Harris Park,2150.0,2012,3.0,432000.0,435000.0,3,Western Suburbs
Harris Park,2150.0,2012,4.0,526500.0,526500.0,1,Western Suburbs
Harris Park,2150.0,2012,5.0,950000.0,950000.0,1,Western Suburbs
Harris Park,2150.0,2012,8.0,1510000.0,1510000.0,1,Western Suburbs
Harris Park,2150.0,2013,2.0,520000.0,520000.0,1,Western Suburbs
Harris Park,2150.0,2013,3.0,612333.33,615000.0,3,Western Suburbs
Harris Park,2150.0,2013,4.0,825000.0,825000.0,2,Western Suburbs
Harris Park,2150.0,2013,5.0,804000.0,781000.0,3,Western Suburbs
Harris Park,2150.0,2013,6.0,720000.0,720000.0,1,Western Suburbs
Harris Park,2150.0,2014,2.0,427005.0,427005.0,1,Western Suburbs
Harris Park,2150.0,2014,3.0,629000.0,643000.0,5,Western Suburbs
Harris Park,2150.0,2014,4.0,746000.0,746000.0,1,Western Suburbs
Harris Park,2150.0,2015,3.0,1016666.67,982500.0,6,Western Suburbs
Harris Park,2150.0,2015,4.0,856666.67,878000.0,3,Western Suburbs
Harris Park,2150.0,2015,5.0,1505000.0,1505000.0,1,Western Suburbs
Harris Park,2150.0,2015,10.0,1400000.0,1400000.0,1,Western Suburbs
Harris Park,2150.0,2016,2.0,1670000.0,1670000.0,1,Western Suburbs
Harris Park,2150.0,2016,3.0,998000.0,998000.0,2,Western Suburbs
Harris Park,2150.0,2016,4.0,1316000.0,1316000.0,2,Western Suburbs
Harris Park,2150.0,2016,12.0,2250000.0,2250000.0,2,Western Suburbs
Harris Park,2150.0,2017,2.0,602500.0,602500.0,2,Western Suburbs
Harris Park,2150.0,2017,3.0,1182500.0,1182500.0,2,Western Suburbs
Harris Park,2150.0,2017,4.0,2000250.0,2000250.0,2,Western Suburbs
Harris Park,2150.0,2017,5.0,1160500.0,1160500.0,2,Western Suburbs
Harris Park,2150.0,2018,2.0,551333.33,582000.0,3,Western Suburbs
Harris Park,2150.0,2018,3.0,760800.0,760800.0,1,Western Suburbs
Harris Park,2150.0,2019,4.0,1750000.0,1750000.0,1,Western Suburbs
Harris Park,2150.0,2019,6.0,910000.0,910000.0,1,Western Suburbs
Harris Park,2150.0,2020,3.0,1348750.0,1348750.0,2,Western Suburbs
Harris Park,2150.0,2021,5.0,1180000.0,1180000.0,1,Western Suburbs
Haymarket,2000.0,2013,2.0,810000.0,810000.0,1,Sydney City
Haymarket,2000.0,2019,3.0,1160000.0,1160000.0,1,Sydney City
Haymarket,2000.0,2020,2.0,1330000.0,1330000.0,2,Sydney City
Haymarket,2000.0,2021,2.0,1690000.0,1690000.0,2,Sydney City
Haymarket,2000.0,2021,3.0,2680000.0,2680000.0,2,Sydney City
Heathcote,2233.0,2015,2.0,655000.0,655000.0,1,Sutherland Shire
Heathcote,2233.0,2015,3.0,835000.0,805000.0,3,Sutherland Shire
Heathcote,2233.0,2015,4.0,1109000.0,1109000.0,2,Sutherland Shire
Heathcote,2233.0,2016,2.0,725666.67,750000.0,3,Sutherland Shire
Heathcote,2233.0,2016,3.0,832250.0,836250.0,14,Sutherland Shire
Heathcote,2233.0,2016,4.0,973088.24,942000.0,17,Sutherland Shire
Heathcote,2233.0,2016,5.0,922500.0,922500.0,2,Sutherland Shire
Heathcote,2233.0,2016,6.0,1080000.0,1080000.0,1,Sutherland Shire
Heathcote,2233.0,2017,2.0,707333.33,715000.0,3,Sutherland Shire
Heathcote,2233.0,2017,3.0,883375.0,872500.0,28,Sutherland Shire
Heathcote,2233.0,2017,4.0,1143466.67,1065000.0,15,Sutherland Shire
Heathcote,2233.0,2017,5.0,1375000.0,1400000.0,4,Sutherland Shire
Heathcote,2233.0,2017,6.0,1365000.0,1365000.0,2,Sutherland Shire
Heathcote,2233.0,2018,2.0,712916.67,695000.0,6,Sutherland Shire
Heathcote,2233.0,2018,3.0,876204.55,861250.0,22,Sutherland Shire
Heathcote,2233.0,2018,4.0,1073694.44,1055000.0,18,Sutherland Shire
Heathcote,2233.0,2018,5.0,1118750.0,1030000.0,4,Sutherland Shire
Heathcote,2233.0,2019,2.0,870000.0,870000.0,1,Sutherland Shire
Heathcote,2233.0,2019,3.0,739166.67,735000.0,6,Sutherland Shire
Heathcote,2233.0,2019,4.0,1012197.5,985000.0,6,Sutherland Shire
Heathcote,2233.0,2019,5.0,880000.0,880000.0,1,Sutherland Shire
Heckenberg,2168.0,2014,3.0,524000.0,524000.0,2,South West
Heckenberg,2168.0,2014,4.0,540000.0,540000.0,1,South West
Heckenberg,2168.0,2014,6.0,915000.0,915000.0,1,South West
Heckenberg,2168.0,2015,3.0,551500.0,542500.0,10,South West
Heckenberg,2168.0,2015,4.0,571666.67,585000.0,3,South West
Heckenberg,2168.0,2015,5.0,562750.0,562750.0,2,South West
Heckenberg,2168.0,2015,6.0,707000.0,707000.0,1,South West
Heckenberg,2168.0,2016,3.0,593750.0,590500.0,12,South West
Heckenberg,2168.0,2016,4.0,643750.0,640000.0,4,South West
Heckenberg,2168.0,2016,5.0,785000.0,790000.0,3,South West
Heckenberg,2168.0,2016,6.0,540000.0,540000.0,1,South West
Heckenberg,2168.0,2017,3.0,652727.27,636000.0,11,South West
Heckenberg,2168.0,2017,4.0,725857.14,690000.0,7,South West
Heckenberg,2168.0,2017,5.0,790000.0,790000.0,1,South West
Heckenberg,2168.0,2018,3.0,650888.89,665000.0,9,South West
Heckenberg,2168.0,2018,4.0,647875.0,638250.0,4,South West
Heckenberg,2168.0,2019,3.0,536875.0,536250.0,4,South West
Heckenberg,2168.0,2021,5.0,1075000.0,1075000.0,1,South West
Henley,2111.0,2010,2.0,2500000.0,2500000.0,1,Northern Suburbs
Henley,2111.0,2010,3.0,1795000.0,1795000.0,1,Northern Suburbs
Henley,2111.0,2010,4.0,2890000.0,2890000.0,2,Northern Suburbs
Henley,2111.0,2011,3.0,1370000.0,1370000.0,2,Northern Suburbs
Henley,2111.0,2011,4.0,1822500.0,1822500.0,2,Northern Suburbs
Henley,2111.0,2012,3.0,2155000.0,1615000.0,3,Northern Suburbs
Henley,2111.0,2012,4.0,1450000.0,1450000.0,1,Northern Suburbs
Henley,2111.0,2012,5.0,2700000.0,2700000.0,1,Northern Suburbs
Henley,2111.0,2013,2.0,3750000.0,3750000.0,1,Northern Suburbs
Henley,2111.0,2013,4.0,3376666.67,3300000.0,3,Northern Suburbs
Henley,2111.0,2013,5.0,3002500.0,3002500.0,2,Northern Suburbs
Henley,2111.0,2014,3.0,3900000.0,3900000.0,1,Northern Suburbs
Henley,2111.0,2014,6.0,2200000.0,2200000.0,1,Northern Suburbs
Henley,2111.0,2015,3.0,4450000.0,4450000.0,1,Northern Suburbs
Henley,2111.0,2015,4.0,4358888.0,4358888.0,1,Northern Suburbs
Henley,2111.0,2015,5.0,3430000.0,3430000.0,2,Northern Suburbs
Henley,2111.0,2015,7.0,4300000.0,4300000.0,1,Northern Suburbs
Henley,2111.0,2016,3.0,2546000.0,2620000.0,5,Northern Suburbs
Henley,2111.0,2016,4.0,4450000.0,4550000.0,3,Northern Suburbs
Henley,2111.0,2016,5.0,3075000.0,3075000.0,1,Northern Suburbs
Henley,2111.0,2017,3.0,3445000.0,3445000.0,2,Northern Suburbs
Henley,2111.0,2017,4.0,3337500.0,3337500.0,2,Northern Suburbs
Henley,2111.0,2018,3.0,1861000.0,1861000.0,1,Northern Suburbs
Henley,2111.0,2018,5.0,3198333.33,3200000.0,3,Northern Suburbs
Henley,2111.0,2019,3.0,2450000.0,2450000.0,2,Northern Suburbs
Henley,2111.0,2019,5.0,4920000.0,4920000.0,1,Northern Suburbs
Henley,2111.0,2020,5.0,8100000.0,8100000.0,1,Northern Suburbs
Henley,2111.0,2021,4.0,7640000.0,7640000.0,1,Northern Suburbs
Henley,2111.0,2021,5.0,9950000.0,9950000.0,1,Northern Suburbs
Hinchinbrook,2168.0,2014,3.0,517995.24,506000.0,21,Western Suburbs
Hinchinbrook,2168.0,2014,4.0,646625.0,631000.0,16,Western Suburbs
Hinchinbrook,2168.0,2014,5.0,698833.33,690000.0,6,Western Suburbs
Hinchinbrook,2168.0,2014,7.0,750000.0,750000.0,1,Western Suburbs
Hinchinbrook,2168.0,2015,3.0,591405.41,597000.0,37,Western Suburbs
Hinchinbrook,2168.0,2015,4.0,680307.24,685445.5,54,Western Suburbs
Hinchinbrook,2168.0,2015,5.0,801400.0,810000.0,5,Western Suburbs
Hinchinbrook,2168.0,2015,6.0,767500.0,767500.0,2,Western Suburbs
Hinchinbrook,2168.0,2015,7.0,910000.0,910000.0,2,Western Suburbs
Hinchinbrook,2168.0,2015,8.0,1215000.0,1215000.0,1,Western Suburbs
Hinchinbrook,2168.0,2016,3.0,617166.67,605000.0,42,Western Suburbs
Hinchinbrook,2168.0,2016,4.0,783928.57,765500.0,28,Western Suburbs
Hinchinbrook,2168.0,2016,5.0,813250.0,778500.0,8,Western Suburbs
Hinchinbrook,2168.0,2016,6.0,776666.67,770000.0,3,Western Suburbs
Hinchinbrook,2168.0,2017,3.0,689322.58,675000.0,31,Western Suburbs
Hinchinbrook,2168.0,2017,4.0,788634.81,790000.0,37,Western Suburbs
Hinchinbrook,2168.0,2017,5.0,903125.0,865000.0,8,Western Suburbs
Hinchinbrook,2168.0,2018,3.0,643100.0,640000.0,20,Western Suburbs
Hinchinbrook,2168.0,2018,4.0,775777.78,784500.0,18,Western Suburbs
Hinchinbrook,2168.0,2018,5.0,750000.0,750000.0,1,Western Suburbs
Hinchinbrook,2168.0,2018,6.0,1020000.0,1020000.0,2,Western Suburbs
Hinchinbrook,2168.0,2019,3.0,623833.33,630000.0,6,Western Suburbs
Hinchinbrook,2168.0,2019,4.0,703600.0,678000.0,11,Western Suburbs
Hinchinbrook,2168.0,2019,5.0,852200.0,880000.0,5,Western Suburbs
Hinchinbrook,2168.0,2019,6.0,917500.0,917500.0,2,Western Suburbs
Hinchinbrook,2168.0,2020,5.0,1035000.0,1035000.0,1,Western Suburbs
Hinchinbrook,2168.0,2021,0.0,2211000.0,2211000.0,1,Western Suburbs
Hinchinbrook,2168.0,2021,4.0,1063666.67,1066000.0,3,Western Suburbs
Hinchinbrook,2168.0,2021,5.0,1165000.0,1165000.0,2,Western Suburbs
Holsworthy,2173.0,2008,3.0,346833.33,340000.0,6,Western Suburbs
Holsworthy,2173.0,2008,4.0,390000.0,390000.0,1,Western Suburbs
Holsworthy,2173.0,2009,2.0,350000.0,350000.0,1,Western Suburbs
Holsworthy,2173.0,2009,3.0,810000.0,402000.0,18,Western Suburbs
Holsworthy,2173.0,2009,4.0,427562.5,428250.0,8,Western Suburbs
Holsworthy,2173.0,2009,5.0,515000.0,515000.0,1,Western Suburbs
Holsworthy,2173.0,2010,2.0,370000.0,370000.0,1,Western Suburbs
Holsworthy,2173.0,2010,3.0,425125.0,419500.0,8,Western Suburbs
Holsworthy,2173.0,2010,4.0,478600.0,485000.0,5,Western Suburbs
Holsworthy,2173.0,2010,5.0,555000.0,555000.0,1,Western Suburbs
Holsworthy,2173.0,2011,3.0,437566.67,440000.0,15,Western Suburbs
Holsworthy,2173.0,2011,4.0,515625.0,510000.0,4,Western Suburbs
Holsworthy,2173.0,2012,3.0,464812.5,471250.0,8,Western Suburbs
Holsworthy,2173.0,2012,4.0,443000.0,443000.0,1,Western Suburbs
Holsworthy,2173.0,2013,3.0,486115.91,485500.0,22,Western Suburbs
Holsworthy,2173.0,2013,4.0,525071.43,505000.0,7,Western Suburbs
Holsworthy,2173.0,2013,6.0,526000.0,526000.0,1,Western Suburbs
Holsworthy,2173.0,2014,3.0,560082.33,556000.0,39,Western Suburbs
Holsworthy,2173.0,2014,4.0,666704.55,620000.0,11,Western Suburbs
Holsworthy,2173.0,2014,5.0,718750.0,718750.0,2,Western Suburbs
Holsworthy,2173.0,2015,3.0,679000.0,663000.0,38,Western Suburbs
Holsworthy,2173.0,2015,4.0,726777.78,715000.0,18,Western Suburbs
Holsworthy,2173.0,2015,5.0,998500.0,998500.0,2,Western Suburbs
Holsworthy,2173.0,2015,6.0,1059500.0,1059500.0,2,Western Suburbs
Holsworthy,2173.0,2015,7.0,1070000.0,1070000.0,1,Western Suburbs
Holsworthy,2173.0,2016,3.0,726875.0,718500.0,32,Western Suburbs
Holsworthy,2173.0,2016,4.0,827714.29,806000.0,7,Western Suburbs
Holsworthy,2173.0,2016,5.0,884000.0,850000.0,5,Western Suburbs
Holsworthy,2173.0,2016,7.0,1020000.0,1020000.0,1,Western Suburbs
Holsworthy,2173.0,2017,3.0,794011.41,778444.0,34,Western Suburbs
Holsworthy,2173.0,2017,4.0,902406.25,900000.0,16,Western Suburbs
Holsworthy,2173.0,2017,5.0,950000.0,950000.0,1,Western Suburbs
Holsworthy,2173.0,2017,6.0,1710000.0,1710000.0,1,Western Suburbs
Holsworthy,2173.0,2017,8.0,1685000.0,1685000.0,1,Western Suburbs
Holsworthy,2173.0,2018,3.0,750411.76,745000.0,17,Western Suburbs
Holsworthy,2173.0,2018,4.0,864678.57,845000.0,14,Western Suburbs
Holsworthy,2173.0,2018,5.0,1093642.86,1090500.0,7,Western Suburbs
Holsworthy,2173.0,2018,6.0,860000.0,860000.0,1,Western Suburbs
Holsworthy,2173.0,2018,7.0,1630000.0,1630000.0,1,Western Suburbs
Holsworthy,2173.0,2019,3.0,699045.45,702000.0,11,Western Suburbs
Holsworthy,2173.0,2019,4.0,792000.0,792000.0,1,Western Suburbs
Holsworthy,2173.0,2019,5.0,819000.0,819000.0,1,Western Suburbs
Homebush,2140.0,2008,2.0,500000.0,500000.0,1,Inner West
Homebush,2140.0,2008,3.0,712700.0,770000.0,5,Inner West
Homebush,2140.0,2008,4.0,1620000.0,1620000.0,1,Inner West
Homebush,2140.0,2009,2.0,521000.0,521000.0,2,Inner West
Homebush,2140.0,2009,3.0,596357.14,545000.0,7,Inner West
Homebush,2140.0,2009,4.0,702666.67,652000.0,3,Inner West
Homebush,2140.0,2009,5.0,2500000.0,2500000.0,1,Inner West
Homebush,2140.0,2009,6.0,1650000.0,1650000.0,1,Inner West
Homebush,2140.0,2009,7.0,1410000.0,1410000.0,1,Inner West
Homebush,2140.0,2010,2.0,806000.0,806000.0,1,Inner West
Homebush,2140.0,2010,3.0,718150.0,640000.0,10,Inner West
Homebush,2140.0,2010,4.0,916666.67,810000.0,3,Inner West
Homebush,2140.0,2010,6.0,1230000.0,1230000.0,1,Inner West
Homebush,2140.0,2011,1.0,818000.0,818000.0,1,Inner West
Homebush,2140.0,2011,2.0,472000.0,472000.0,1,Inner West
Homebush,2140.0,2011,3.0,812250.0,772750.0,10,Inner West
Homebush,2140.0,2011,4.0,1036600.0,1120000.0,5,Inner West
Homebush,2140.0,2011,8.0,1700000.0,1700000.0,1,Inner West
Homebush,2140.0,2012,2.0,627500.0,587500.0,3,Inner West
Homebush,2140.0,2012,3.0,772240.5,745550.0,12,Inner West
Homebush,2140.0,2012,4.0,884083.33,689750.0,6,Inner West
Homebush,2140.0,2012,5.0,1187637.5,1075025.0,4,Inner West
Homebush,2140.0,2013,2.0,705000.0,705000.0,2,Inner West
Homebush,2140.0,2013,3.0,885416.67,755000.0,12,Inner West
Homebush,2140.0,2013,4.0,1178680.0,1192500.0,10,Inner West
Homebush,2140.0,2013,5.0,1350250.0,1350250.0,2,Inner West
Homebush,2140.0,2013,6.0,1750000.0,1750000.0,1,Inner West
Homebush,2140.0,2013,19.0,2500000.0,2500000.0,1,Inner West
Homebush,2140.0,2014,2.0,1093583.33,904250.0,6,Inner West
Homebush,2140.0,2014,3.0,1599433.33,865000.0,15,Inner West
Homebush,2140.0,2014,4.0,1429461.54,1380000.0,13,Inner West
Homebush,2140.0,2014,5.0,1599071.43,1468000.0,7,Inner West
Homebush,2140.0,2014,6.0,3950000.0,3950000.0,1,Inner West
Homebush,2140.0,2014,9.0,3125000.0,3125000.0,1,Inner West
Homebush,2140.0,2015,2.0,1206250.0,1222500.0,4,Inner West
Homebush,2140.0,2015,3.0,1245409.09,1208000.0,11,Inner West
Homebush,2140.0,2015,4.0,1561769.23,1570000.0,13,Inner West
Homebush,2140.0,2015,5.0,1986666.67,1910000.0,3,Inner West
Homebush,2140.0,2015,6.0,1747500.0,1747500.0,2,Inner West
Homebush,2140.0,2015,8.0,4110000.0,4110000.0,1,Inner West
Homebush,2140.0,2016,3.0,1507142.86,1630000.0,7,Inner West
Homebush,2140.0,2016,4.0,1924181.82,1865000.0,11,Inner West
Homebush,2140.0,2016,5.0,2255000.0,2270000.0,4,Inner West
Homebush,2140.0,2016,6.0,2390000.0,2390000.0,1,Inner West
Homebush,2140.0,2016,7.0,3125000.0,3125000.0,1,Inner West
Homebush,2140.0,2016,15.0,2050000.0,2050000.0,1,Inner West
Homebush,2140.0,2017,2.0,1925000.0,1925000.0,2,Inner West
Homebush,2140.0,2017,3.0,1630166.67,1495000.0,3,Inner West
Homebush,2140.0,2017,4.0,1950000.0,2240000.0,4,Inner West
Homebush,2140.0,2017,5.0,1850000.0,1850000.0,1,Inner West
Homebush,2140.0,2017,6.0,3040000.0,3040000.0,2,Inner West
Homebush,2140.0,2017,7.0,3625000.0,3625000.0,1,Inner West
Homebush,2140.0,2018,2.0,897500.0,897500.0,2,Inner West
Homebush,2140.0,2018,3.0,1207000.0,1021000.0,3,Inner West
Homebush,2140.0,2018,4.0,1244166.67,1055000.0,3,Inner West
Homebush,2140.0,2018,5.0,2675000.0,2675000.0,2,Inner West
Homebush,2140.0,2019,2.0,730000.0,730000.0,1,Inner West
Homebush,2140.0,2019,3.0,1165000.0,1165000.0,1,Inner West
Homebush,2140.0,2019,4.0,1612500.0,1612500.0,2,Inner West
Homebush,2140.0,2019,6.0,2180000.0,2270000.0,3,Inner West
Homebush,2140.0,2020,1.0,471000.0,471000.0,1,Inner West
Homebush,2140.0,2020,3.0,705000.0,705000.0,1,Inner West
Homebush,2140.0,2020,4.0,1287000.0,1287000.0,2,Inner West
Homebush,2140.0,2020,5.0,2261250.0,2261250.0,2,Inner West
Homebush,2140.0,2020,6.0,2709000.0,2709000.0,1,Inner West
Homebush,2140.0,2020,7.0,5275000.0,5275000.0,1,Inner West
Homebush,2140.0,2021,3.0,2187500.0,2415000.0,4,Inner West
Homebush,2140.0,2021,4.0,1985000.0,1985000.0,1,Inner West
Homebush,2140.0,2021,6.0,2662500.0,2662500.0,2,Inner West
Homebush,2140.0,2021,11.0,6500000.0,6500000.0,1,Inner West
Homebush West,2140.0,2008,2.0,374000.0,374000.0,1,Inner West
Homebush West,2140.0,2009,2.0,329000.0,329000.0,2,Inner West
Homebush West,2140.0,2009,3.0,587125.0,551750.0,4,Inner West
Homebush West,2140.0,2010,2.0,826000.0,826000.0,1,Inner West
Homebush West,2140.0,2010,3.0,683125.0,683125.0,2,Inner West
Homebush West,2140.0,2011,2.0,610000.0,610000.0,1,Inner West
Homebush West,2140.0,2011,3.0,662666.67,611000.0,3,Inner West
Homebush West,2140.0,2011,6.0,1300000.0,1300000.0,1,Inner West
Homebush West,2140.0,2012,2.0,713333.33,628000.0,3,Inner West
Homebush West,2140.0,2013,2.0,747500.0,747500.0,2,Inner West
