Date,suburb,postalCode,sellPrice,bed,bath,car,propType,year,SydneyRegion
2013-04-18,Darlinghurst,2010.0,920000,3.0,1,2.0,house,2013,Sydney City
2013-04-15,Darlinghurst,2010.0,940000,3.0,1,2.0,house,2013,Sydney City
2013-04-12,Surry Hills,2010.0,1250000,3.0,1,2.0,house,2013,Inner East
2013-03-12,Surry Hills,2010.0,1400000,4.0,2,1.0,terrace,2013,Inner East
2013-03-01,Surry Hills,2010.0,780000,2.0,1,1.0,house,2013,Inner East
2013-02-23,Darlinghurst,2010.0,1300000,3.0,2,1.0,house,2013,Sydney City
2013-01-21,Darlinghurst,2010.0,1600000,3.0,2,2.0,house,2013,Sydney City
2013-01-18,Darlinghurst,2010.0,2250000,4.0,3,2.0,house,2013,Sydney City
2012-12-19,Darlinghurst,2010.0,692000,2.0,1,1.0,house,2012,Sydney City
2012-12-16,Surry Hills,2010.0,1156000,3.0,1,1.0,house,2012,Inner East
2012-12-14,Surry Hills,2010.0,1075000,3.0,1,2.0,house,2012,Inner East
2012-12-08,Darlinghurst,2010.0,956000,4.0,2,1.0,house,2012,Sydney City
2012-11-22,Darlinghurst,2010.0,1193000,3.0,1,2.0,house,2012,Sydney City
2012-11-20,Darlinghurst,2010.0,1820000,5.0,2,2.0,house,2012,Sydney City
2012-11-20,Darlinghurst,2010.0,1720000,5.0,3,2.0,house,2012,Sydney City
2012-11-15,Surry Hills,2010.0,765000,2.0,1,1.0,house,2012,Inner East
2012-11-01,Darlinghurst,2010.0,1510000,3.0,2,1.0,house,2012,Sydney City
2012-10-19,Surry Hills,2010.0,1185000,2.0,1,1.0,house,2012,Inner East
2012-10-11,Surry Hills,2010.0,835000,2.0,1,1.0,house,2012,Inner East
2012-10-02,Surry Hills,2010.0,845000,2.0,1,1.0,house,2012,Inner East
2019-06-24,Silverwater,2128.0,720000,3.0,3,1.0,townhouse,2019,Western Suburbs
2019-04-29,Silverwater,2128.0,806000,3.0,2,2.0,townhouse,2019,Western Suburbs
2019-04-08,Silverwater,2128.0,720000,3.0,2,2.0,townhouse,2019,Western Suburbs
2019-02-04,Silverwater,2128.0,840000,4.0,1,1.0,house,2019,Western Suburbs
2018-09-18,Silverwater,2128.0,800000,3.0,2,2.0,townhouse,2018,Western Suburbs
2018-03-19,Silverwater,2128.0,860000,3.0,2,1.0,house,2018,Western Suburbs
2018-03-05,Silverwater,2128.0,1190000,6.0,4,2.0,house,2018,Western Suburbs
2017-10-31,Silverwater,2128.0,960000,3.0,2,2.0,townhouse,2017,Western Suburbs
2017-05-26,Silverwater,2128.0,925000,3.0,3,2.0,townhouse,2017,Western Suburbs
2017-05-06,Silverwater,2128.0,945000,4.0,2,2.0,townhouse,2017,Western Suburbs
2017-03-16,Silverwater,2128.0,1060000,3.0,1,1.0,house,2017,Western Suburbs
2017-02-11,Silverwater,2128.0,1155000,3.0,1,4.0,house,2017,Western Suburbs
2017-02-07,Silverwater,2128.0,965000,4.0,2,2.0,house,2017,Western Suburbs
2016-12-20,Silverwater,2128.0,750000,3.0,2,1.0,house,2016,Western Suburbs
2016-11-25,Silverwater,2128.0,680000,3.0,2,2.0,townhouse,2016,Western Suburbs
2016-10-15,Silverwater,2128.0,1227000,3.0,1,2.0,house,2016,Western Suburbs
2016-09-28,Silverwater,2128.0,980000,3.0,2,4.0,house,2016,Western Suburbs
2016-08-17,Silverwater,2128.0,885000,3.0,2,3.0,townhouse,2016,Western Suburbs
2016-06-29,Silverwater,2128.0,889444,3.0,1,1.0,house,2016,Western Suburbs
2016-03-30,Silverwater,2128.0,750000,3.0,2,2.0,duplex/semi-detached,2016,Western Suburbs
2015-07-23,Silverwater,2128.0,770000,3.0,2,2.0,townhouse,2015,Western Suburbs
2011-08-04,Silverwater,2128.0,487000,3.0,2,2.0,townhouse,2011,Western Suburbs
2019-05-14,Silverwater,2128.0,660000,2.0,1,1.0,house,2019,Western Suburbs
2018-05-16,Silverwater,2128.0,1250000,4.0,3,2.0,house,2018,Western Suburbs
2018-04-19,Silverwater,2128.0,1100000,3.0,2,2.0,house,2018,Western Suburbs
2017-10-30,Silverwater,2128.0,1050000,4.0,2,2.0,townhouse,2017,Western Suburbs
2017-10-11,Silverwater,2128.0,1080000,2.0,1,2.0,house,2017,Western Suburbs
2017-09-25,Silverwater,2128.0,938000,4.0,2,2.0,townhouse,2017,Western Suburbs
2017-06-15,Silverwater,2128.0,1050000,3.0,1,3.0,house,2017,Western Suburbs
2017-04-06,Silverwater,2128.0,605000,2.0,2,1.0,townhouse,2017,Western Suburbs
2016-10-09,Silverwater,2128.0,850000,3.0,3,2.0,townhouse,2016,Western Suburbs
2016-06-15,Silverwater,2128.0,780000,3.0,2,2.0,townhouse,2016,Western Suburbs
2016-06-08,Silverwater,2128.0,920000,2.0,1,2.0,house,2016,Western Suburbs
2016-02-15,Silverwater,2128.0,890000,4.0,2,3.0,house,2016,Western Suburbs
2015-12-02,Silverwater,2128.0,845000,4.0,2,2.0,townhouse,2015,Western Suburbs
2015-11-10,Silverwater,2128.0,900000,3.0,1,3.0,house,2015,Western Suburbs
2015-11-09,Silverwater,2128.0,780000,3.0,2,4.0,townhouse,2015,Western Suburbs
2015-09-14,Silverwater,2128.0,780000,3.0,2,4.0,house,2015,Western Suburbs
2015-07-27,Silverwater,2128.0,900000,3.0,1,4.0,house,2015,Western Suburbs
2015-07-13,Silverwater,2128.0,840000,3.0,2,2.0,townhouse,2015,Western Suburbs
2015-07-13,Silverwater,2128.0,790000,3.0,2,2.0,townhouse,2015,Western Suburbs
2015-07-02,Silverwater,2128.0,900000,4.0,2,2.0,townhouse,2015,Western Suburbs
2015-06-29,Silverwater,2128.0,750000,3.0,2,2.0,villa,2015,Western Suburbs
2015-06-15,Silverwater,2128.0,825000,3.0,2,3.0,townhouse,2015,Western Suburbs
2015-05-05,Silverwater,2128.0,811000,2.0,1,2.0,house,2015,Western Suburbs
2015-04-15,Silverwater,2128.0,695000,3.0,2,2.0,townhouse,2015,Western Suburbs
2015-03-11,Silverwater,2128.0,776000,3.0,2,2.0,townhouse,2015,Western Suburbs
2015-03-07,Silverwater,2128.0,805000,2.0,1,3.0,house,2015,Western Suburbs
2014-12-06,Silverwater,2128.0,930000,3.0,1,2.0,house,2014,Western Suburbs
2014-11-20,Silverwater,2128.0,580000,3.0,1,1.0,townhouse,2014,Western Suburbs
2014-10-08,Silverwater,2128.0,565000,2.0,1,2.0,townhouse,2014,Western Suburbs
2014-09-08,Silverwater,2128.0,500000,2.0,2,1.0,townhouse,2014,Western Suburbs
2014-08-30,Silverwater,2128.0,875000,3.0,1,1.0,house,2014,Western Suburbs
2014-08-25,Silverwater,2128.0,645000,3.0,2,2.0,townhouse,2014,Western Suburbs
2014-08-16,Silverwater,2128.0,530000,3.0,2,2.0,townhouse,2014,Western Suburbs
2014-07-16,Silverwater,2128.0,517000,2.0,2,1.0,townhouse,2014,Western Suburbs
2014-06-28,Silverwater,2128.0,725000,4.0,2,2.0,house,2014,Western Suburbs
2014-05-08,Silverwater,2128.0,602000,3.0,3,2.0,townhouse,2014,Western Suburbs
2014-04-14,Silverwater,2128.0,540000,2.0,1,1.0,house,2014,Western Suburbs
2014-03-20,Silverwater,2128.0,618000,3.0,2,2.0,townhouse,2014,Western Suburbs
2014-01-09,Silverwater,2128.0,592000,3.0,2,2.0,townhouse,2014,Western Suburbs
2013-11-04,Silverwater,2128.0,576000,3.0,2,2.0,townhouse,2013,Western Suburbs
2013-11-02,Silverwater,2128.0,601000,2.0,2,3.0,house,2013,Western Suburbs
2013-10-31,Silverwater,2128.0,571000,3.0,3,2.0,townhouse,2013,Western Suburbs
2013-10-23,Silverwater,2128.0,610000,4.0,1,1.0,house,2013,Western Suburbs
2013-09-26,Silverwater,2128.0,579000,3.0,2,3.0,townhouse,2013,Western Suburbs
2013-09-23,Silverwater,2128.0,538000,3.0,3,2.0,townhouse,2013,Western Suburbs
2013-07-29,Silverwater,2128.0,555000,3.0,1,2.0,house,2013,Western Suburbs
2013-06-18,Silverwater,2128.0,563000,2.0,2,1.0,townhouse,2013,Western Suburbs
2013-06-11,Silverwater,2128.0,557000,3.0,2,2.0,house,2013,Western Suburbs
2013-06-07,Silverwater,2128.0,442000,3.0,2,2.0,villa,2013,Western Suburbs
2013-06-04,Silverwater,2128.0,610000,4.0,2,2.0,townhouse,2013,Western Suburbs
2013-05-03,Silverwater,2128.0,580000,3.0,2,2.0,townhouse,2013,Western Suburbs
2013-04-29,Silverwater,2128.0,611000,3.0,2,2.0,townhouse,2013,Western Suburbs
2013-03-26,Silverwater,2128.0,917000,5.0,3,2.0,house,2013,Western Suburbs
2013-03-10,Silverwater,2128.0,568800,3.0,2,2.0,townhouse,2013,Western Suburbs
2012-12-28,Silverwater,2128.0,550000,3.0,3,2.0,townhouse,2012,Western Suburbs
2012-10-08,Silverwater,2128.0,515000,4.0,1,3.0,house,2012,Western Suburbs
2012-09-28,Silverwater,2128.0,488000,2.0,3,1.0,townhouse,2012,Western Suburbs
2012-08-28,Silverwater,2128.0,425000,3.0,2,1.0,villa,2012,Western Suburbs
2012-08-25,Silverwater,2128.0,800000,4.0,2,4.0,house,2012,Western Suburbs
2012-07-06,Silverwater,2128.0,540000,3.0,1,1.0,house,2012,Western Suburbs
2012-06-01,Silverwater,2128.0,455000,3.0,1,1.0,house,2012,Western Suburbs
2012-05-26,Silverwater,2128.0,621000,3.0,1,4.0,house,2012,Western Suburbs
2012-05-14,Silverwater,2128.0,510000,3.0,1,1.0,house,2012,Western Suburbs
2012-02-17,Silverwater,2128.0,547500,3.0,1,1.0,house,2012,Western Suburbs
2012-01-25,Silverwater,2128.0,496500,3.0,2,2.0,townhouse,2012,Western Suburbs
2011-12-16,Silverwater,2128.0,520000,3.0,3,2.0,townhouse,2011,Western Suburbs
2011-12-06,Silverwater,2128.0,500000,2.0,1,1.0,house,2011,Western Suburbs
2011-12-02,Silverwater,2128.0,699000,3.0,2,4.0,warehouse,2011,Western Suburbs
2011-11-26,Silverwater,2128.0,487500,2.0,1,2.0,house,2011,Western Suburbs
2011-09-06,Silverwater,2128.0,395000,2.0,2,1.0,townhouse,2011,Western Suburbs
2011-08-25,Silverwater,2128.0,530000,4.0,1,1.0,house,2011,Western Suburbs
2011-08-15,Silverwater,2128.0,620000,4.0,2,4.0,house,2011,Western Suburbs
2011-05-26,Silverwater,2128.0,498000,4.0,2,2.0,house,2011,Western Suburbs
2010-11-02,Silverwater,2128.0,515000,3.0,1,1.0,house,2010,Western Suburbs
2010-06-30,Silverwater,2128.0,470000,3.0,3,4.0,townhouse,2010,Western Suburbs
2010-03-17,Silverwater,2128.0,493000,2.0,1,1.0,house,2010,Western Suburbs
2010-03-02,Silverwater,2128.0,515000,4.0,2,1.0,house,2010,Western Suburbs
2009-12-04,Silverwater,2128.0,525000,3.0,2,1.0,house,2009,Western Suburbs
2009-09-08,Silverwater,2128.0,380000,3.0,1,1.0,house,2009,Western Suburbs
2009-07-03,Silverwater,2128.0,450000,3.0,1,2.0,house,2009,Western Suburbs
2008-02-08,Silverwater,2128.0,460000,3.0,1,1.0,house,2008,Western Suburbs
2007-02-08,Silverwater,2128.0,340000,3.0,2,2.0,townhouse,2007,Western Suburbs
2006-05-25,Silverwater,2128.0,455000,3.0,1,1.0,house,2006,Western Suburbs
2006-04-28,Silverwater,2128.0,430000,3.0,2,1.0,house,2006,Western Suburbs
2005-03-09,Silverwater,2128.0,360000,3.0,1,1.0,house,2005,Western Suburbs
2005-03-08,Silverwater,2128.0,347500,2.0,1,1.0,house,2005,Western Suburbs
2005-02-02,Silverwater,2128.0,390000,3.0,1,1.0,house,2005,Western Suburbs
2019-07-06,Cabramatta,2166.0,747000,3.0,2,2.0,house,2019,Western Suburbs
2019-07-05,Cabramatta,2166.0,375000,2.0,1,1.0,townhouse,2019,Western Suburbs
2019-06-25,Cabramatta West,2166.0,800000,4.0,1,2.0,house,2019,South West
2019-06-19,Cabramatta,2166.0,1215000,4.0,3,2.0,house,2019,Western Suburbs
2019-06-05,Cabramatta West,2166.0,865000,4.0,2,3.0,house,2019,South West
2019-05-06,Cabramatta West,2166.0,680000,3.0,1,2.0,house,2019,South West
2019-04-24,Cabramatta,2166.0,615000,4.0,1,1.0,house,2019,Western Suburbs
2019-04-12,Canley Heights,2166.0,1280000,5.0,3,7.0,house,2019,South West
2019-04-06,Canley Heights,2166.0,758000,3.0,1,1.0,house,2019,South West
2019-03-27,Canley Heights,2166.0,715000,3.0,1,1.0,house,2019,South West
2019-03-21,Canley Heights,2166.0,680000,3.0,1,1.0,house,2019,South West
2019-03-15,Cabramatta,2166.0,450000,3.0,1,1.0,townhouse,2019,Western Suburbs
2019-03-13,Lansvale,2166.0,650000,3.0,1,2.0,house,2019,Western Suburbs
2019-03-06,Cabramatta,2166.0,730000,3.0,1,2.0,house,2019,Western Suburbs
2019-03-04,Canley Vale,2166.0,1200000,2.0,1,1.0,house,2019,Western Suburbs
2019-03-04,Canley Vale,2166.0,649000,3.0,1,2.0,house,2019,Western Suburbs
2019-02-23,Cabramatta West,2166.0,965000,8.0,2,2.0,house,2019,South West
2019-02-15,Cabramatta,2166.0,1100000,5.0,3,2.0,house,2019,Western Suburbs
2019-02-11,Canley Heights,2166.0,730000,3.0,1,3.0,house,2019,South West
2019-02-08,Cabramatta,2166.0,435000,3.0,1,1.0,townhouse,2019,Western Suburbs
2019-02-01,Cabramatta,2166.0,1075000,7.0,2,6.0,house,2019,Western Suburbs
2019-01-29,Canley Vale,2166.0,795000,4.0,1,1.0,house,2019,Western Suburbs
2019-01-13,Cabramatta,2166.0,1830000,3.0,1,1.0,house,2019,Western Suburbs
2018-12-10,Cabramatta,2166.0,751000,4.0,3,1.0,house,2018,Western Suburbs
2018-11-23,Canley Heights,2166.0,710000,3.0,1,2.0,house,2018,South West
2018-11-17,Canley Heights,2166.0,790000,5.0,3,1.0,duplex/semi-detached,2018,South West
2018-11-17,Canley Heights,2166.0,700000,3.0,1,2.0,house,2018,South West
2018-11-16,Canley Vale,2166.0,800000,4.0,2,2.0,house,2018,Western Suburbs
2018-11-13,Cabramatta,2166.0,1100000,3.0,1,1.0,house,2018,Western Suburbs
2018-11-08,Canley Heights,2166.0,1020000,3.0,1,2.0,house,2018,South West
2018-11-03,Canley Heights,2166.0,695000,3.0,1,1.0,house,2018,South West
2018-11-01,Lansvale,2166.0,600000,3.0,1,1.0,house,2018,Western Suburbs
2018-10-29,Cabramatta,2166.0,515000,2.0,1,1.0,townhouse,2018,Western Suburbs
2018-10-18,Cabramatta,2166.0,787000,3.0,1,1.0,house,2018,Western Suburbs
2018-09-15,Cabramatta,2166.0,849000,3.0,2,2.0,house,2018,Western Suburbs
2018-09-08,Canley Heights,2166.0,1250000,2.0,1,2.0,house,2018,South West
2018-08-21,Canley Heights,2166.0,850000,5.0,3,2.0,duplex/semi-detached,2018,South West
2018-07-23,Cabramatta,2166.0,1105000,4.0,1,1.0,house,2018,Western Suburbs
2018-07-12,Cabramatta,2166.0,922500,6.0,3,2.0,house,2018,Western Suburbs
2018-07-10,Lansvale,2166.0,677500,3.0,1,3.0,house,2018,Western Suburbs
2018-06-12,Canley Heights,2166.0,843000,2.0,1,1.0,house,2018,South West
2018-06-06,Lansvale,2166.0,817000,3.0,1,2.0,house,2018,Western Suburbs
2018-05-10,Canley Vale,2166.0,920000,3.0,1,2.0,house,2018,Western Suburbs
2018-05-09,Cabramatta West,2166.0,828000,3.0,1,1.0,house,2018,South West
2018-04-20,Cabramatta West,2166.0,815000,7.0,3,2.0,house,2018,South West
2018-04-05,Canley Heights,2166.0,818500,3.0,1,1.0,house,2018,South West
2018-03-27,Cabramatta,2166.0,1147000,5.0,3,4.0,house,2018,Western Suburbs
2018-02-24,Cabramatta,2166.0,617000,3.0,1,1.0,house,2018,Western Suburbs
2018-02-12,Cabramatta West,2166.0,812000,3.0,1,2.0,house,2018,South West
2018-01-17,Canley Heights,2166.0,900000,3.0,1,2.0,house,2018,South West
2018-01-04,Canley Heights,2166.0,775000,3.0,1,2.0,house,2018,South West
2017-12-14,Canley Heights,2166.0,1100000,3.0,1,1.0,house,2017,South West
2017-12-09,Lansvale,2166.0,630000,3.0,1,2.0,house,2017,Western Suburbs
2017-11-25,Cabramatta West,2166.0,1100000,5.0,3,2.0,house,2017,South West
2017-11-03,Cabramatta,2166.0,775000,3.0,1,2.0,house,2017,Western Suburbs
2017-10-14,Lansvale,2166.0,751000,3.0,1,3.0,house,2017,Western Suburbs
2017-10-03,Cabramatta West,2166.0,870000,4.0,3,1.0,duplex/semi-detached,2017,South West
2017-09-14,Lansvale,2166.0,830000,3.0,2,1.0,house,2017,Western Suburbs
2017-09-05,Cabramatta,2166.0,735000,3.0,2,1.0,house,2017,Western Suburbs
2017-08-26,Canley Vale,2166.0,901000,2.0,1,1.0,house,2017,Western Suburbs
2017-08-22,Canley Heights,2166.0,855000,3.0,1,1.0,house,2017,South West
2017-08-12,Cabramatta,2166.0,953000,3.0,2,2.0,house,2017,Western Suburbs
2017-07-29,Cabramatta,2166.0,1830000,2.0,1,2.0,house,2017,Western Suburbs
2017-07-29,Canley Vale,2166.0,1025000,3.0,1,1.0,house,2017,Western Suburbs
2017-07-10,Canley Heights,2166.0,615000,3.0,2,1.0,townhouse,2017,South West
2017-07-04,Cabramatta,2166.0,1270000,5.0,3,2.0,house,2017,Western Suburbs
2017-06-28,Canley Heights,2166.0,1255000,4.0,2,2.0,house,2017,South West
2017-06-24,Canley Vale,2166.0,900000,4.0,2,1.0,house,2017,Western Suburbs
2017-06-24,Canley Heights,2166.0,865000,3.0,1,1.0,house,2017,South West
2017-06-23,Canley Heights,2166.0,865000,3.0,1,1.0,house,2017,South West
2017-06-19,Lansvale,2166.0,830000,3.0,2,2.0,house,2017,Western Suburbs
2017-06-17,Canley Heights,2166.0,785000,3.0,1,1.0,house,2017,South West
2017-06-06,Cabramatta West,2166.0,1570000,5.0,3,1.0,house,2017,South West
2017-05-31,Canley Heights,2166.0,840000,3.0,1,2.0,house,2017,South West
2017-05-20,Canley Heights,2166.0,775000,3.0,2,1.0,house,2017,South West
2017-05-06,Canley Vale,2166.0,970000,3.0,1,1.0,house,2017,Western Suburbs
2017-03-11,Canley Heights,2166.0,752500,3.0,1,1.0,house,2017,South West
2017-02-25,Cabramatta West,2166.0,940000,5.0,2,2.0,house,2017,South West
2017-01-17,Cabramatta,2166.0,1260000,5.0,3,4.0,house,2017,Western Suburbs
2016-12-17,Lansvale,2166.0,830000,4.0,2,2.0,house,2016,Western Suburbs
2016-12-17,Canley Heights,2166.0,760000,3.0,2,1.0,house,2016,South West
2016-11-24,Cabramatta West,2166.0,765000,3.0,1,3.0,house,2016,South West
2016-11-14,Cabramatta West,2166.0,1342000,3.0,1,4.0,house,2016,South West
2016-10-15,Canley Heights,2166.0,830000,2.0,1,1.0,house,2016,South West
2016-09-20,Canley Heights,2166.0,568000,3.0,2,1.0,duplex/semi-detached,2016,South West
2016-08-16,Cabramatta,2166.0,665000,3.0,2,1.0,duplex/semi-detached,2016,Western Suburbs
2016-07-30,Lansvale,2166.0,771000,3.0,1,1.0,house,2016,Western Suburbs
2016-07-30,Canley Vale,2166.0,685000,3.0,1,4.0,house,2016,Western Suburbs
2016-06-30,Cabramatta,2166.0,675000,3.0,1,1.0,house,2016,Western Suburbs
2016-03-07,Canley Vale,2166.0,768000,3.0,2,3.0,house,2016,Western Suburbs
2016-02-27,Cabramatta West,2166.0,1050000,5.0,3,4.0,house,2016,South West
2016-02-27,Lansvale,2166.0,685000,3.0,2,1.0,house,2016,Western Suburbs
2016-02-25,Lansvale,2166.0,1039000,5.0,3,2.0,house,2016,Western Suburbs
2015-10-14,Cabramatta West,2166.0,815000,3.0,1,1.0,house,2015,South West
2019-06-28,Canley Heights,2166.0,830000,5.0,3,2.0,duplex/semi-detached,2019,South West
2019-06-25,Canley Heights,2166.0,576000,2.0,2,1.0,townhouse,2019,South West
2019-06-21,Canley Vale,2166.0,790000,4.0,3,1.0,house,2019,Western Suburbs
2019-06-19,Cabramatta,2166.0,442500,2.0,1,1.0,townhouse,2019,Western Suburbs
2019-06-03,Cabramatta West,2166.0,747000,4.0,2,2.0,house,2019,South West
2019-05-20,Canley Heights,2166.0,790000,3.0,1,2.0,house,2019,South West
2019-05-20,Canley Vale,2166.0,590000,2.0,1,1.0,house,2019,Western Suburbs
2019-05-14,Canley Heights,2166.0,830000,5.0,3,2.0,duplex/semi-detached,2019,South West
2019-05-04,Canley Heights,2166.0,575000,3.0,1,3.0,house,2019,South West
2019-04-30,Cabramatta,2166.0,425000,2.0,1,1.0,townhouse,2019,Western Suburbs
2019-04-23,Cabramatta,2166.0,1050000,2.0,1,1.0,house,2019,Western Suburbs
2019-03-23,Canley Heights,2166.0,900000,3.0,1,1.0,house,2019,South West
2019-03-19,Canley Heights,2166.0,763500,3.0,1,2.0,house,2019,South West
2019-03-14,Cabramatta West,2166.0,765000,6.0,3,3.0,house,2019,South West
2019-03-14,Canley Heights,2166.0,750000,3.0,1,4.0,house,2019,South West
2019-03-12,Lansvale,2166.0,735000,4.0,2,1.0,house,2019,Western Suburbs
2019-03-09,Canley Heights,2166.0,800000,3.0,1,1.0,house,2019,South West
2019-02-26,Cabramatta,2166.0,612500,3.0,1,1.0,townhouse,2019,Western Suburbs
2019-02-22,Canley Heights,2166.0,940000,8.0,3,2.0,house,2019,South West
2019-02-20,Lansvale,2166.0,680000,4.0,1,1.0,house,2019,Western Suburbs
2019-02-11,Cabramatta,2166.0,800000,3.0,1,2.0,house,2019,Western Suburbs
2019-02-11,Cabramatta West,2166.0,765000,4.0,3,2.0,house,2019,South West
2019-02-07,Canley Heights,2166.0,830000,5.0,3,1.0,house,2019,South West
2019-02-06,Cabramatta,2166.0,900000,2.0,1,1.0,house,2019,Western Suburbs
2019-02-04,Canley Heights,2166.0,630000,3.0,1,1.0,house,2019,South West
2019-02-02,Canley Heights,2166.0,692000,3.0,1,1.0,house,2019,South West
2019-01-23,Cabramatta West,2166.0,815000,2.0,1,1.0,house,2019,South West
2019-01-22,Canley Vale,2166.0,850000,3.0,1,2.0,house,2019,Western Suburbs
2019-01-14,Cabramatta,2166.0,999000,6.0,2,4.0,house,2019,Western Suburbs
2019-01-13,Lansvale,2166.0,710000,3.0,1,2.0,house,2019,Western Suburbs
2018-12-19,Cabramatta,2166.0,1820000,3.0,2,4.0,house,2018,Western Suburbs
2018-12-12,Canley Vale,2166.0,670000,3.0,1,2.0,house,2018,Western Suburbs
2018-12-11,Cabramatta,2166.0,910000,1.0,1,2.0,house,2018,Western Suburbs
2018-12-08,Canley Vale,2166.0,543000,3.0,1,2.0,house,2018,Western Suburbs
2018-12-06,Cabramatta West,2166.0,850000,3.0,1,1.0,house,2018,South West
2018-11-15,Cabramatta,2166.0,715000,3.0,1,1.0,house,2018,Western Suburbs
2018-11-15,Cabramatta,2166.0,605000,3.0,1,1.0,townhouse,2018,Western Suburbs
2018-11-09,Canley Heights,2166.0,780000,3.0,1,2.0,house,2018,South West
2018-11-05,Canley Vale,2166.0,860000,4.0,2,2.0,house,2018,Western Suburbs
2018-11-01,Canley Vale,2166.0,903000,4.0,2,1.0,house,2018,Western Suburbs
2018-10-31,Cabramatta West,2166.0,785000,4.0,2,2.0,duplex/semi-detached,2018,South West
2018-10-29,Canley Heights,2166.0,828000,2.0,1,1.0,house,2018,South West
2018-10-25,Canley Vale,2166.0,480000,2.0,1,1.0,townhouse,2018,Western Suburbs
2018-10-13,Canley Vale,2166.0,920000,4.0,2,5.0,house,2018,Western Suburbs
2018-10-12,Cabramatta,2166.0,910000,3.0,2,1.0,house,2018,Western Suburbs
2018-10-11,Cabramatta West,2166.0,910000,3.0,1,1.0,house,2018,South West
2018-10-02,Canley Vale,2166.0,490000,2.0,1,1.0,townhouse,2018,Western Suburbs
2018-09-20,Canley Vale,2166.0,480000,2.0,1,1.0,townhouse,2018,Western Suburbs
2018-09-18,Cabramatta,2166.0,460000,2.0,1,1.0,townhouse,2018,Western Suburbs
2018-09-07,Cabramatta West,2166.0,715000,3.0,1,1.0,house,2018,South West
2018-09-07,Cabramatta,2166.0,640000,3.0,1,1.0,townhouse,2018,Western Suburbs
2018-08-31,Canley Vale,2166.0,842000,4.0,3,2.0,duplex/semi-detached,2018,Western Suburbs
2018-08-31,Cabramatta,2166.0,770000,3.0,1,1.0,house,2018,Western Suburbs
2018-08-27,Canley Heights,2166.0,720000,3.0,2,1.0,townhouse,2018,South West
2018-08-27,Cabramatta,2166.0,545000,3.0,1,1.0,townhouse,2018,Western Suburbs
2018-08-24,Cabramatta,2166.0,682000,3.0,2,1.0,townhouse,2018,Western Suburbs
